class,x1,y1,x2,y2,x3,y3,x4,y4
0,352.506594250966,768.0,0.0,596.8057235716996,0.0,577.3797861032596,392.506594250966,768.0
1,67.90940052994017,327.38159469470787,67.90940052994017,287.38159469470787,107.90940052994017,287.38159469470787,107.90940052994017,327.38159469470787
1,49.4019076127222,273.372430801756,49.4019076127222,233.37243080175608,89.4019076127222,233.37243080175608,89.4019076127222,273.372430801756
1,210.38382651932034,218.11583124025685,210.38382651932034,178.11583124025685,250.38382651932034,178.11583124025685,250.38382651932034,218.11583124025685
1,245.4141134977823,190.56390001707302,245.4141134977824,150.56390001707302,285.41411349778235,150.56390001707302,285.41411349778235,190.56390001707302
1,646.894270419614,186.8721207440051,646.894270419614,146.8721207440051,686.894270419614,146.8721207440051,686.894270419614,186.8721207440051
2,325.99999999999994,605.0,325.99999999999994,585.0,345.99999999999994,585.0,345.99999999999994,605.0
2,454.00000000000006,22.0,454.00000000000006,2.0,474.00000000000006,2.0,474.00000000000006,22.0
2,135.0,266.99999999999994,135.0,247.0,155.0,247.0,155.0,266.99999999999994
2,321.00000000000006,24.0,321.00000000000006,4.0,341.00000000000006,4.0,341.00000000000006,24.0
2,479.99999999999994,746.0,479.99999999999994,726.0,499.99999999999994,726.0,499.99999999999994,746.0
