class,x1,y1,x2,y2,x3,y3,x4,y4
0,264.1255679089248,768.0,483.2225305256111,0.0,523.2225305256111,-1.1368683772161603e-13,304.1255679089248,768.0
1,378.1297987067485,427.8356572880031,378.1297987067485,387.8356572880031,418.1297987067485,387.8356572880031,418.1297987067485,427.8356572880031
1,413.6530074643716,229.9599861316276,413.6530074643716,189.9599861316276,453.6530074643716,189.9599861316276,453.6530074643716,229.9599861316276
1,147.9586521026282,508.9093955791687,147.9586521026282,468.9093955791687,187.9586521026282,468.9093955791687,187.9586521026282,508.9093955791687
1,142.43373128919586,527.125062068354,142.43373128919586,487.125062068354,182.43373128919586,487.125062068354,182.43373128919586,527.125062068354
2,344.0,313.0,344.0,293.0,364.0,293.0,364.0,313.0
2,208.0,649.0,208.0,629.0,228.0,629.0,228.0,649.0
2,686.0,432.00000000000006,686.0,412.00000000000006,706.0,412.00000000000006,706.0,432.00000000000006
2,318.99999999999994,619.0,318.99999999999994,599.0,338.99999999999994,599.0,338.99999999999994,619.0
2,329.0,225.0,329.00000000000006,205.0,349.00000000000006,205.0,349.0,225.0
2,622.0,288.00000000000006,622.0,268.00000000000006,642.0,268.00000000000006,642.0,288.00000000000006
2,630.0,479.00000000000006,630.0,459.00000000000006,650.0,459.00000000000006,650.0,479.00000000000006
2,153.0,258.99999999999994,153.0,239.0,173.0,239.0,173.0,258.99999999999994
