class,x1,y1,x2,y2,x3,y3,x4,y4
0,768.0,352.506594250966,596.8057235716996,0.0,577.3797861032596,0.0,768.0,392.506594250966
1,327.38159469470787,67.90940052994017,287.38159469470787,67.90940052994017,287.3815946947079,107.90940052994017,327.38159469470787,107.90940052994017
1,273.372430801756,49.4019076127222,233.37243080175605,49.4019076127222,233.37243080175605,89.4019076127222,273.372430801756,89.4019076127222
1,218.11583124025682,210.38382651932034,178.11583124025682,210.38382651932034,178.11583124025682,250.38382651932034,218.11583124025682,250.38382651932034
1,190.563900017073,245.4141134977823,150.563900017073,245.4141134977823,150.56390001707302,285.4141134977823,190.56390001707302,285.4141134977823
1,186.87212074400512,646.894270419614,146.87212074400512,646.894270419614,146.87212074400512,686.894270419614,186.87212074400512,686.894270419614
2,605.0,326.0,585.0,326.0,585.0,346.0,605.0,346.0
2,22.0,454.00000000000006,2.0,454.00000000000006,2.0,474.00000000000006,22.0,474.00000000000006
2,267.0,135.0,246.99999999999997,135.0,246.99999999999997,155.0,267.0,155.0
2,24.0,321.00000000000006,4.0,321.00000000000006,4.0,341.00000000000006,24.0,341.00000000000006
2,746.0,479.99999999999994,726.0,479.99999999999994,726.0,499.99999999999994,746.0,499.99999999999994
