class,x1,y1,x2,y2,x3,y3,x4,y4
0,0.0,423.9741192712732,768.0,56.01115687800757,768.0,96.01115687800757,0.0,463.9741192712732
1,671.4615797072415,682.6658281373657,711.4615797072415,682.6658281373657,711.4615797072415,722.6658281373657,671.4615797072415,722.6658281373657
1,574.0584586489867,663.0792520861099,614.0584586489867,663.0792520861099,614.0584586489867,703.0792520861099,574.0584586489867,703.0792520861099
1,342.99754634571286,595.2458223370329,382.99754634571286,595.2458223370329,382.9975463457128,635.2458223370329,342.99754634571286,635.2458223370329
1,72.40806898940514,726.3293907231096,112.40806898940514,726.3293907231096,112.40806898940514,766.3293907231096,72.40806898940514,766.3293907231096
1,370.01954270258807,515.7660979530937,410.01954270258807,515.7660979530937,410.01954270258807,555.7660979530937,370.01954270258807,555.7660979530937
1,262.1656603996354,523.0525066785034,302.1656603996354,523.0525066785034,302.1656603996354,563.0525066785034,262.1656603996354,563.0525066785034
1,136.81921267073642,582.8959058698124,176.81921267073642,582.8959058698124,176.81921267073642,622.8959058698124,136.81921267073642,622.8959058698124
1,91.70834055460546,537.5833265705339,131.70834055460546,537.5833265705339,131.70834055460546,577.5833265705339,91.70834055460546,577.5833265705339
2,672.0,418.00000000000006,692.0,418.00000000000006,692.0,438.00000000000006,672.0,438.00000000000006
2,74.0,416.99999999999994,94.0,416.99999999999994,94.0,436.99999999999994,74.0,436.99999999999994
2,334.0,315.0,354.0,315.0,354.0,335.0,334.0,335.0
2,366.0,477.0,386.0,477.0,386.0,497.0,366.0,497.0
2,354.99999999999994,637.0,374.99999999999994,637.0,374.99999999999994,657.0,354.99999999999994,657.0
2,624.0,641.0,644.0,641.0,644.0,661.0,624.0,661.0
2,83.0,345.99999999999994,103.0,345.99999999999994,103.0,365.99999999999994,83.0,365.99999999999994
