class,x1,y1,x2,y2,x3,y3,x4,y4
0,344.02588072872675,0.0,711.9888431219924,768.0,671.9888431219924,768.0,304.02588072872675,0.0
1,85.33417186263432,671.4615797072415,85.33417186263432,711.4615797072415,45.33417186263432,711.4615797072415,45.33417186263432,671.4615797072415
1,104.92074791389007,574.0584586489867,104.92074791389007,614.0584586489867,64.92074791389007,614.0584586489867,64.92074791389007,574.0584586489867
1,172.7541776629671,342.99754634571286,172.7541776629671,382.99754634571286,132.7541776629671,382.99754634571286,132.7541776629671,342.99754634571286
1,41.670609276890445,72.40806898940514,41.670609276890445,112.40806898940514,1.6706092768904455,112.40806898940514,1.6706092768904455,72.40806898940514
1,252.23390204690634,370.01954270258807,252.23390204690634,410.01954270258807,212.23390204690634,410.01954270258807,212.23390204690634,370.01954270258807
1,244.9474933214966,262.1656603996354,244.9474933214966,302.1656603996354,204.9474933214966,302.1656603996354,204.9474933214966,262.1656603996354
1,185.1040941301876,136.81921267073653,185.1040941301876,176.81921267073653,145.1040941301876,176.81921267073642,145.1040941301876,136.81921267073642
1,230.41667342946607,91.70834055460546,230.41667342946607,131.70834055460546,190.41667342946607,131.70834055460546,190.41667342946607,91.70834055460546
2,350.0,672.0,350.0,692.0,330.0,692.0,330.0,672.0
2,351.0,74.0,351.0,94.0,331.0,94.0,331.0,74.0
2,453.0,334.0,453.0,354.0,433.0,354.0,433.0,334.0
2,291.0,366.0,291.0,386.0,271.0,386.0,271.0,366.0
2,131.0,355.0,131.0,375.0,111.0,375.0,111.0,355.0
2,127.0,624.0,127.0,644.0,107.0,644.0,107.0,624.0
2,422.0,83.0,422.0,103.0,402.0,103.0,402.0,83.0
