class,x1,y1,x2,y2,x3,y3,x4,y4
0,0.0,344.0258807287268,768.0,711.9888431219924,768.0,671.9888431219924,0.0,304.0258807287268
1,671.4615797072415,85.33417186263426,711.4615797072415,85.33417186263426,711.4615797072415,45.334171862634264,671.4615797072415,45.334171862634264
1,574.0584586489867,104.92074791389007,614.0584586489867,104.92074791389007,614.0584586489867,64.92074791389007,574.0584586489867,64.92074791389007
1,342.99754634571286,172.7541776629671,382.99754634571286,172.7541776629671,382.9975463457128,132.7541776629671,342.99754634571286,132.7541776629671
1,72.40806898940514,41.6706092768905,112.40806898940514,41.6706092768905,112.40806898940514,1.6706092768905023,72.40806898940514,1.6706092768905023
1,370.01954270258807,252.23390204690634,410.01954270258807,252.23390204690634,410.01954270258807,212.23390204690634,370.01954270258807,212.23390204690634
1,262.1656603996354,244.94749332149664,302.1656603996354,244.9474933214966,302.1656603996354,204.9474933214966,262.1656603996354,204.94749332149664
1,136.81921267073642,185.10409413018763,176.81921267073642,185.10409413018763,176.81921267073642,145.10409413018763,136.81921267073642,145.10409413018763
1,91.70834055460546,230.4166734294661,131.70834055460546,230.4166734294661,131.70834055460546,190.4166734294661,91.70834055460546,190.4166734294661
2,672.0,349.99999999999994,692.0,349.99999999999994,692.0,329.99999999999994,672.0,329.99999999999994
2,74.0,351.00000000000006,94.0,351.00000000000006,94.0,331.00000000000006,74.0,331.00000000000006
2,334.0,453.0,354.0,453.0,354.0,433.0,334.0,433.0
2,366.0,291.0,386.0,291.0,386.0,271.0,366.0,271.0
2,354.99999999999994,131.0,374.99999999999994,131.0,374.99999999999994,111.0,354.99999999999994,111.0
2,624.0,126.99999999999994,644.0,126.99999999999994,644.0,106.99999999999994,624.0,106.99999999999994
2,83.0,422.00000000000006,103.0,422.00000000000006,103.0,402.00000000000006,83.0,402.00000000000006
